==32534== NVPROF is profiling process 32534, command: ./managed_ordered_execution_sync 99 100
==32534== Profiling application: ./managed_ordered_execution_sync 99 100
==32534== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
100.000000,35.925964,1,35.925964,35.925964,35.925964,"kernelordered(int*, int)"

==32534== Unified Memory profiling result:
"Device","Count","Avg Size","Min Size","Max Size","Total Size","Total Time",""
"Tesla K40c (0)",49,1.926817MB,40.000000KB,2.000000MB,94.414062MB,15.395424ms,"Host To Device"
"Tesla K40c (0)",1148,168.431641KB,4.000000KB,0.996094MB,188.828125MB,30.662432ms,"Device To Host"
Total CPU Page faults: 574

==32534== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
57.696829,0.386297,1,0.386297,0.386297,0.386297,"cuDeviceTotalMem"
37.657517,0.252128,91,0.002770,0.000198,0.085822,"cuDeviceGetAttribute"
3.702752,0.024791,1,0.024791,0.024791,0.024791,"cuDeviceGetName"
0.707363,0.004736,3,0.001578,0.000415,0.003654,"cuDeviceGetCount"
0.235539,0.001577,3,0.000525,0.000267,0.000831,"cuDeviceGet"
