==1965== NVPROF is profiling process 1965, command: ./managed_ordered_execution_sync 95 100
==1965== Profiling application: ./managed_ordered_execution_sync 95 100
==1965== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
100.000000,34.489875,1,34.489875,34.489875,34.489875,"kernelordered(int*, int)"

==1965== Unified Memory profiling result:
"Device","Count","Avg Size","Min Size","Max Size","Total Size","Total Time",""
"Tesla K40c (0)",47,1.927692MB,232.000000KB,2.000000MB,90.601562MB,14.774976ms,"Host To Device"
"Tesla K40c (0)",1104,168.072266KB,4.000000KB,0.996094MB,181.203125MB,29.391456ms,"Device To Host"
Total CPU Page faults: 552

==1965== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
58.097057,0.386267,1,0.386267,0.386267,0.386267,"cuDeviceTotalMem"
37.240944,0.247602,91,0.002720,0.000200,0.081257,"cuDeviceGetAttribute"
3.702857,0.024619,1,0.024619,0.024619,0.024619,"cuDeviceGetName"
0.730675,0.004858,3,0.001619,0.000310,0.003711,"cuDeviceGetCount"
0.228467,0.001519,3,0.000506,0.000233,0.000926,"cuDeviceGet"
