==27138== NVPROF is profiling process 27138, command: ./managed_ordered_execution_sync 33 100
==27138== Profiling application: ./managed_ordered_execution_sync 33 100
==27138== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
100.000000,11.991636,1,11.991636,11.991636,11.991636,"kernelordered(int*, int)"

==27138== Unified Memory profiling result:
"Device","Count","Avg Size","Min Size","Max Size","Total Size","Total Time",""
"Tesla K40c (0)",17,1.851333MB,384.000000KB,2.000000MB,31.472656MB,5.135968ms,"Host To Device"
"Tesla K40c (0)",396,162.767578KB,4.000000KB,0.996094MB,62.945312MB,10.236832ms,"Device To Host"
Total CPU Page faults: 198

==27138== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
50.449554,0.264057,1,0.264057,0.264057,0.264057,"cuDeviceTotalMem"
45.036759,0.235726,91,0.002590,0.000134,0.104283,"cuDeviceGetAttribute"
3.607702,0.018883,1,0.018883,0.018883,0.018883,"cuDeviceGetName"
0.710345,0.003718,3,0.001239,0.000238,0.002975,"cuDeviceGetCount"
0.195641,0.001024,3,0.000341,0.000165,0.000510,"cuDeviceGet"
